customer_id,recency_days,frequency,monetary,cluster,segment_name,updated_at
15374,259,1,139.32,1,Lost / Lapsed,2026-07-30 19:54:39
15375,325,1,60.96,1,Lost / Lapsed,2026-07-30 19:54:39
15377,17,4,1211.75,0,Champions,2026-07-30 19:54:39
15378,97,2,246.5,2,Occasional / Low-value,2026-07-30 19:54:39
15379,35,1,1174.55,2,Occasional / Low-value,2026-07-30 19:54:39
15380,0,7,1788.8,0,Champions,2026-07-30 19:54:39
15381,58,3,1293.72,2,Occasional / Low-value,2026-07-30 19:54:39
15382,9,6,7777.84,0,Champions,2026-07-30 19:54:39
15384,16,2,1385.38,2,Occasional / Low-value,2026-07-30 19:54:39
15385,27,2,625.2,2,Occasional / Low-value,2026-07-30 19:54:39
15387,127,1,468.65,2,Occasional / Low-value,2026-07-30 19:54:39
15389,35,4,2233.8,0,Champions,2026-07-30 19:54:39
15390,31,2,1216.66,2,Occasional / Low-value,2026-07-30 19:54:39
15391,219,1,289.87,1,Lost / Lapsed,2026-07-30 19:54:39
15392,9,3,1376.09,2,Occasional / Low-value,2026-07-30 19:54:39
15393,202,3,659.48,1,Lost / Lapsed,2026-07-30 19:54:39
15394,30,7,3103.26,0,Champions,2026-07-30 19:54:39
15396,218,1,508.2,1,Lost / Lapsed,2026-07-30 19:54:39
15400,55,3,586.1,2,Occasional / Low-value,2026-07-30 19:54:39
15401,87,2,216.95,2,Occasional / Low-value,2026-07-30 19:54:39
15402,22,4,1203.77,0,Champions,2026-07-30 19:54:39
15403,126,2,170.88,2,Occasional / Low-value,2026-07-30 19:54:39
15404,10,1,257.06,2,Occasional / Low-value,2026-07-30 19:54:39
15405,211,1,310.74,1,Lost / Lapsed,2026-07-30 19:54:39
15406,88,2,465.16,2,Occasional / Low-value,2026-07-30 19:54:39
15409,356,1,131.25,1,Lost / Lapsed,2026-07-30 19:54:39
15410,203,2,1234.88,1,Lost / Lapsed,2026-07-30 19:54:39
15413,326,5,6798.72,1,Lost / Lapsed,2026-07-30 19:54:39
15416,113,3,588.5,2,Occasional / Low-value,2026-07-30 19:54:39
15418,60,2,452.32,2,Occasional / Low-value,2026-07-30 19:54:39
15420,69,6,743.0,0,Champions,2026-07-30 19:54:39
15421,20,6,2854.98,0,Champions,2026-07-30 19:54:39
15422,14,5,1522.27,0,Champions,2026-07-30 19:54:39
15423,216,2,223.39,1,Lost / Lapsed,2026-07-30 19:54:39
15424,98,1,214.44,2,Occasional / Low-value,2026-07-30 19:54:39
15425,35,4,1944.57,0,Champions,2026-07-30 19:54:39
15426,4,5,1168.0,0,Champions,2026-07-30 19:54:39
15428,22,3,668.97,2,Occasional / Low-value,2026-07-30 19:54:39
15430,102,2,954.75,2,Occasional / Low-value,2026-07-30 19:54:39
15431,137,1,153.24,1,Lost / Lapsed,2026-07-30 19:54:39
15432,176,1,149.57,1,Lost / Lapsed,2026-07-30 19:54:39
15434,9,6,1525.58,0,Champions,2026-07-30 19:54:39
15437,275,1,193.29,1,Lost / Lapsed,2026-07-30 19:54:39
15439,39,4,1269.05,0,Champions,2026-07-30 19:54:39
15441,31,3,1254.21,2,Occasional / Low-value,2026-07-30 19:54:39
15443,109,7,1939.02,0,Champions,2026-07-30 19:54:39
15445,225,1,171.0,1,Lost / Lapsed,2026-07-30 19:54:39
15446,11,3,406.95,2,Occasional / Low-value,2026-07-30 19:54:39
15447,162,4,337.71,2,Occasional / Low-value,2026-07-30 19:54:39
15448,309,1,294.17,1,Lost / Lapsed,2026-07-30 19:54:39
15451,69,2,233.21,2,Occasional / Low-value,2026-07-30 19:54:39
15452,25,3,1260.38,2,Occasional / Low-value,2026-07-30 19:54:39
15454,253,1,128.59,1,Lost / Lapsed,2026-07-30 19:54:39
15455,232,1,38.25,1,Lost / Lapsed,2026-07-30 19:54:39
15456,38,7,1672.05,0,Champions,2026-07-30 19:54:39
15458,37,1,208.8,2,Occasional / Low-value,2026-07-30 19:54:39
15459,52,2,202.83,2,Occasional / Low-value,2026-07-30 19:54:39
15461,95,2,429.7,2,Occasional / Low-value,2026-07-30 19:54:39
15462,80,1,502.45,2,Occasional / Low-value,2026-07-30 19:54:39
15465,4,15,5301.03,0,Champions,2026-07-30 19:54:39
15466,24,3,1236.48,2,Occasional / Low-value,2026-07-30 19:54:39
15468,27,1,962.97,2,Occasional / Low-value,2026-07-30 19:54:39
15469,73,1,335.7,2,Occasional / Low-value,2026-07-30 19:54:39
15470,210,1,63.42,1,Lost / Lapsed,2026-07-30 19:54:39
15471,15,2,847.08,2,Occasional / Low-value,2026-07-30 19:54:39
15473,79,1,274.8,2,Occasional / Low-value,2026-07-30 19:54:39
15474,230,1,163.1,1,Lost / Lapsed,2026-07-30 19:54:39
15476,15,4,2209.98,0,Champions,2026-07-30 19:54:39
15477,284,1,368.4,1,Lost / Lapsed,2026-07-30 19:54:39
15478,210,1,583.56,1,Lost / Lapsed,2026-07-30 19:54:39
15479,368,1,147.4,1,Lost / Lapsed,2026-07-30 19:54:39
15480,100,4,5373.5,0,Champions,2026-07-30 19:54:39
15481,36,1,1993.34,2,Occasional / Low-value,2026-07-30 19:54:39
15482,21,7,3537.6,0,Champions,2026-07-30 19:54:39
15483,20,6,628.39,0,Champions,2026-07-30 19:54:39
15484,175,2,1061.69,1,Lost / Lapsed,2026-07-30 19:54:39
15485,8,5,3196.51,0,Champions,2026-07-30 19:54:39
15486,162,1,102.0,1,Lost / Lapsed,2026-07-30 19:54:39
15487,314,1,231.32,1,Lost / Lapsed,2026-07-30 19:54:39
15488,91,4,340.6,2,Occasional / Low-value,2026-07-30 19:54:39
15489,35,5,1285.33,0,Champions,2026-07-30 19:54:39
15490,65,1,217.6,2,Occasional / Low-value,2026-07-30 19:54:39
15493,24,4,2313.18,0,Champions,2026-07-30 19:54:39
15494,113,3,2480.82,0,Champions,2026-07-30 19:54:39
15495,14,1,246.5,2,Occasional / Low-value,2026-07-30 19:54:39
15496,266,1,146.14,1,Lost / Lapsed,2026-07-30 19:54:39
15497,17,7,7395.19,0,Champions,2026-07-30 19:54:39
15498,1,19,12723.18,0,Champions,2026-07-30 19:54:39
15499,358,1,161.6,1,Lost / Lapsed,2026-07-30 19:54:39
15501,39,2,402.5,2,Occasional / Low-value,2026-07-30 19:54:39
15502,3,5,3608.54,0,Champions,2026-07-30 19:54:39
15503,361,1,120.06,1,Lost / Lapsed,2026-07-30 19:54:39
15504,155,3,371.02,2,Occasional / Low-value,2026-07-30 19:54:39
15506,16,3,1060.77,2,Occasional / Low-value,2026-07-30 19:54:39
15509,15,1,166.51,2,Occasional / Low-value,2026-07-30 19:54:39
15512,25,2,210.58,2,Occasional / Low-value,2026-07-30 19:54:39
15513,0,18,12992.33,0,Champions,2026-07-30 19:54:39
15514,14,7,2459.09,0,Champions,2026-07-30 19:54:39
15515,22,1,171.81,2,Occasional / Low-value,2026-07-30 19:54:39
15518,14,7,2276.49,0,Champions,2026-07-30 19:54:39
15519,18,2,344.61,2,Occasional / Low-value,2026-07-30 19:54:39
15521,35,8,4106.49,0,Champions,2026-07-30 19:54:39
15523,23,15,16947.98,0,Champions,2026-07-30 19:54:39
15524,241,1,151.4,1,Lost / Lapsed,2026-07-30 19:54:39
15525,8,2,469.78,2,Occasional / Low-value,2026-07-30 19:54:39
15527,29,15,3145.86,0,Champions,2026-07-30 19:54:39
15529,1,2,1116.72,2,Occasional / Low-value,2026-07-30 19:54:39
15530,147,1,311.37,1,Lost / Lapsed,2026-07-30 19:54:39
15532,11,6,2190.97,0,Champions,2026-07-30 19:54:39
15534,360,1,162.25,1,Lost / Lapsed,2026-07-30 19:54:39
15535,39,2,551.42,2,Occasional / Low-value,2026-07-30 19:54:39
15536,44,1,259.09,2,Occasional / Low-value,2026-07-30 19:54:39
15538,172,6,3358.4,0,Champions,2026-07-30 19:54:39
15540,10,1,247.38,2,Occasional / Low-value,2026-07-30 19:54:39
15542,147,3,918.45,2,Occasional / Low-value,2026-07-30 19:54:39
15543,94,1,114.98,2,Occasional / Low-value,2026-07-30 19:54:39
15544,7,12,4615.72,0,Champions,2026-07-30 19:54:39
15545,6,1,135.33,2,Occasional / Low-value,2026-07-30 19:54:39
15546,241,2,1079.1,1,Lost / Lapsed,2026-07-30 19:54:39
15547,11,12,5199.55,0,Champions,2026-07-30 19:54:39
15548,230,1,158.09,1,Lost / Lapsed,2026-07-30 19:54:39
15549,56,5,652.7,2,Occasional / Low-value,2026-07-30 19:54:39
15550,13,8,1643.17,0,Champions,2026-07-30 19:54:39
15551,29,6,1274.02,0,Champions,2026-07-30 19:54:39
15552,258,1,162.4,1,Lost / Lapsed,2026-07-30 19:54:39
15555,0,22,7307.18,0,Champions,2026-07-30 19:54:39
15558,274,1,214.13,1,Lost / Lapsed,2026-07-30 19:54:39
15559,203,1,1109.4,1,Lost / Lapsed,2026-07-30 19:54:39
15560,32,2,153.52,2,Occasional / Low-value,2026-07-30 19:54:39
15561,18,4,1133.8,2,Occasional / Low-value,2026-07-30 19:54:39
15562,59,2,538.83,2,Occasional / Low-value,2026-07-30 19:54:39
15563,149,3,1466.56,2,Occasional / Low-value,2026-07-30 19:54:39
15564,98,2,70.74,2,Occasional / Low-value,2026-07-30 19:54:39
15566,27,2,227.87,2,Occasional / Low-value,2026-07-30 19:54:39
15569,25,5,2210.64,0,Champions,2026-07-30 19:54:39
15570,4,14,5145.52,0,Champions,2026-07-30 19:54:39
15571,21,10,3401.2,0,Champions,2026-07-30 19:54:39
15572,15,3,1515.81,2,Occasional / Low-value,2026-07-30 19:54:39
15573,253,3,599.73,1,Lost / Lapsed,2026-07-30 19:54:39
15574,7,3,816.45,2,Occasional / Low-value,2026-07-30 19:54:39
15575,254,1,30.1,1,Lost / Lapsed,2026-07-30 19:54:39
15577,358,2,139.1,1,Lost / Lapsed,2026-07-30 19:54:39
15579,18,3,953.9,2,Occasional / Low-value,2026-07-30 19:54:39
15580,11,8,1381.19,0,Champions,2026-07-30 19:54:39
15581,1,26,4114.62,0,Champions,2026-07-30 19:54:39
15583,11,1,107.86,2,Occasional / Low-value,2026-07-30 19:54:39
15584,34,2,552.39,2,Occasional / Low-value,2026-07-30 19:54:39
15586,227,3,1139.1,1,Lost / Lapsed,2026-07-30 19:54:39
15587,27,3,608.4,2,Occasional / Low-value,2026-07-30 19:54:39
15588,312,1,579.6,1,Lost / Lapsed,2026-07-30 19:54:39
15590,17,5,1496.6,0,Champions,2026-07-30 19:54:39
15591,217,3,217.9,1,Lost / Lapsed,2026-07-30 19:54:39
15595,122,1,357.6,2,Occasional / Low-value,2026-07-30 19:54:39
15596,0,5,1723.45,0,Champions,2026-07-30 19:54:39
15597,210,1,238.8,1,Lost / Lapsed,2026-07-30 19:54:39
15598,62,1,307.34,2,Occasional / Low-value,2026-07-30 19:54:39
15599,80,1,488.32,2,Occasional / Low-value,2026-07-30 19:54:39
15600,63,4,1199.31,2,Occasional / Low-value,2026-07-30 19:54:39
15601,7,17,8183.56,0,Champions,2026-07-30 19:54:39
15602,3,8,1932.64,0,Champions,2026-07-30 19:54:39
15603,283,1,40.0,1,Lost / Lapsed,2026-07-30 19:54:39
15605,8,5,738.57,2,Occasional / Low-value,2026-07-30 19:54:39
15606,25,8,2310.83,0,Champions,2026-07-30 19:54:39
15607,178,8,1604.21,0,Champions,2026-07-30 19:54:39
15608,50,1,692.3,2,Occasional / Low-value,2026-07-30 19:54:39
15611,18,13,1405.83,0,Champions,2026-07-30 19:54:39
15613,245,1,433.72,1,Lost / Lapsed,2026-07-30 19:54:39
15614,72,4,3147.36,0,Champions,2026-07-30 19:54:39
15615,25,24,10974.23,0,Champions,2026-07-30 19:54:39
15616,73,1,317.11,2,Occasional / Low-value,2026-07-30 19:54:39
15617,31,3,828.55,2,Occasional / Low-value,2026-07-30 19:54:39
15620,44,1,389.18,2,Occasional / Low-value,2026-07-30 19:54:39
15622,62,8,4143.05,0,Champions,2026-07-30 19:54:39
15623,28,7,2136.02,0,Champions,2026-07-30 19:54:39
15625,11,5,1702.14,0,Champions,2026-07-30 19:54:39
15626,56,1,391.72,2,Occasional / Low-value,2026-07-30 19:54:39
15627,92,2,566.9,2,Occasional / Low-value,2026-07-30 19:54:39
15628,1,9,2782.02,0,Champions,2026-07-30 19:54:39
15629,85,4,2240.9,0,Champions,2026-07-30 19:54:39
15630,279,1,295.05,1,Lost / Lapsed,2026-07-30 19:54:39
15631,277,1,596.67,1,Lost / Lapsed,2026-07-30 19:54:39
15633,144,13,4352.46,0,Champions,2026-07-30 19:54:39
15634,18,1,311.1,2,Occasional / Low-value,2026-07-30 19:54:39
15635,30,1,100.35,2,Occasional / Low-value,2026-07-30 19:54:39
15636,72,2,719.82,2,Occasional / Low-value,2026-07-30 19:54:39
15637,48,4,574.23,2,Occasional / Low-value,2026-07-30 19:54:39
15638,13,6,2265.2,0,Champions,2026-07-30 19:54:39
15639,86,2,639.76,2,Occasional / Low-value,2026-07-30 19:54:39
15640,7,15,11441.92,0,Champions,2026-07-30 19:54:39
15641,31,8,3458.35,0,Champions,2026-07-30 19:54:39
15642,364,1,105.78,1,Lost / Lapsed,2026-07-30 19:54:39
15645,49,2,443.16,2,Occasional / Low-value,2026-07-30 19:54:39
15646,7,3,526.97,2,Occasional / Low-value,2026-07-30 19:54:39
15647,50,1,169.0,2,Occasional / Low-value,2026-07-30 19:54:39
15649,2,3,1354.35,2,Occasional / Low-value,2026-07-30 19:54:39
15650,156,2,553.88,2,Occasional / Low-value,2026-07-30 19:54:39
15651,55,2,612.76,2,Occasional / Low-value,2026-07-30 19:54:39
15652,22,4,1082.6,2,Occasional / Low-value,2026-07-30 19:54:39
15658,7,4,1399.37,0,Champions,2026-07-30 19:54:39
15659,21,2,226.04,2,Occasional / Low-value,2026-07-30 19:54:39
15660,0,7,1212.13,0,Champions,2026-07-30 19:54:39
15661,14,6,906.15,0,Champions,2026-07-30 19:54:39
15662,296,2,283.73,1,Lost / Lapsed,2026-07-30 19:54:39
15664,84,3,867.6,2,Occasional / Low-value,2026-07-30 19:54:39
15665,46,3,1773.11,2,Occasional / Low-value,2026-07-30 19:54:39
15666,107,2,632.94,2,Occasional / Low-value,2026-07-30 19:54:39
15670,191,1,152.15,1,Lost / Lapsed,2026-07-30 19:54:39
15672,360,1,45.3,1,Lost / Lapsed,2026-07-30 19:54:39
15673,86,5,3533.77,0,Champions,2026-07-30 19:54:39
15674,52,8,4501.63,0,Champions,2026-07-30 19:54:39
15675,39,1,218.35,2,Occasional / Low-value,2026-07-30 19:54:39
15677,56,2,648.4,2,Occasional / Low-value,2026-07-30 19:54:39
15678,30,2,1541.19,2,Occasional / Low-value,2026-07-30 19:54:39
15680,1,8,3173.9,0,Champions,2026-07-30 19:54:39
15681,14,9,1563.54,0,Champions,2026-07-30 19:54:39
15682,234,2,318.24,1,Lost / Lapsed,2026-07-30 19:54:39
15683,108,1,330.79,2,Occasional / Low-value,2026-07-30 19:54:39
15684,182,3,173.95,1,Lost / Lapsed,2026-07-30 19:54:39
15685,85,1,55.98,2,Occasional / Low-value,2026-07-30 19:54:39
15686,55,1,90.0,2,Occasional / Low-value,2026-07-30 19:54:39
15688,53,1,190.57,2,Occasional / Low-value,2026-07-30 19:54:39
15689,252,1,266.93,1,Lost / Lapsed,2026-07-30 19:54:39
15691,29,3,434.5,2,Occasional / Low-value,2026-07-30 19:54:39
15693,294,1,37.5,1,Lost / Lapsed,2026-07-30 19:54:39
15694,0,12,4331.41,0,Champions,2026-07-30 19:54:39
15695,232,2,721.06,1,Lost / Lapsed,2026-07-30 19:54:39
15696,58,5,1170.11,0,Champions,2026-07-30 19:54:39
15697,324,1,246.75,1,Lost / Lapsed,2026-07-30 19:54:39
15698,259,1,46.2,1,Lost / Lapsed,2026-07-30 19:54:39
15702,111,2,140.39,2,Occasional / Low-value,2026-07-30 19:54:39
15704,137,2,1524.34,2,Occasional / Low-value,2026-07-30 19:54:39
15708,4,3,1014.48,2,Occasional / Low-value,2026-07-30 19:54:39
15709,224,1,194.6,1,Lost / Lapsed,2026-07-30 19:54:39
15710,52,1,898.87,2,Occasional / Low-value,2026-07-30 19:54:39
15711,191,2,420.25,1,Lost / Lapsed,2026-07-30 19:54:39
15712,14,7,2400.05,0,Champions,2026-07-30 19:54:39
15713,1,3,654.09,2,Occasional / Low-value,2026-07-30 19:54:39
15714,88,3,453.93,2,Occasional / Low-value,2026-07-30 19:54:39
15715,190,5,658.02,1,Lost / Lapsed,2026-07-30 19:54:39
15716,4,8,1938.0,0,Champions,2026-07-30 19:54:39
15717,56,4,456.7,2,Occasional / Low-value,2026-07-30 19:54:39
15718,175,1,293.79,1,Lost / Lapsed,2026-07-30 19:54:39
15719,16,18,5177.45,0,Champions,2026-07-30 19:54:39
15720,185,1,143.19,1,Lost / Lapsed,2026-07-30 19:54:39
15722,80,6,3035.54,0,Champions,2026-07-30 19:54:39
15723,46,3,744.55,2,Occasional / Low-value,2026-07-30 19:54:39
15724,35,1,92.6,2,Occasional / Low-value,2026-07-30 19:54:39
15726,25,1,321.91,2,Occasional / Low-value,2026-07-30 19:54:39
15727,22,8,4266.55,0,Champions,2026-07-30 19:54:39
15728,14,2,544.6,2,Occasional / Low-value,2026-07-30 19:54:39
15729,35,2,107.55,2,Occasional / Low-value,2026-07-30 19:54:39
15730,16,2,605.7,2,Occasional / Low-value,2026-07-30 19:54:39
15731,188,1,125.3,1,Lost / Lapsed,2026-07-30 19:54:39
15732,7,9,1387.95,0,Champions,2026-07-30 19:54:39
15734,71,2,923.85,2,Occasional / Low-value,2026-07-30 19:54:39
15735,56,1,327.68,2,Occasional / Low-value,2026-07-30 19:54:39
15736,70,2,1815.72,2,Occasional / Low-value,2026-07-30 19:54:39
15738,7,26,8560.55,0,Champions,2026-07-30 19:54:39
15741,93,2,208.62,2,Occasional / Low-value,2026-07-30 19:54:39
15742,254,1,156.87,1,Lost / Lapsed,2026-07-30 19:54:39
15747,10,6,1588.57,0,Champions,2026-07-30 19:54:39
15748,84,2,465.45,2,Occasional / Low-value,2026-07-30 19:54:39
15750,1,12,4331.71,0,Champions,2026-07-30 19:54:39
15751,95,11,1380.44,0,Champions,2026-07-30 19:54:39
15752,7,3,1570.16,2,Occasional / Low-value,2026-07-30 19:54:39
15754,128,6,2579.04,0,Champions,2026-07-30 19:54:39
15755,14,11,3628.87,0,Champions,2026-07-30 19:54:39
15757,21,4,2225.94,0,Champions,2026-07-30 19:54:39
15759,146,4,577.89,2,Occasional / Low-value,2026-07-30 19:54:39
15760,265,2,13916.34,0,Champions,2026-07-30 19:54:39
15761,77,1,143.05,2,Occasional / Low-value,2026-07-30 19:54:39
15764,69,2,1223.11,2,Occasional / Low-value,2026-07-30 19:54:39
15765,301,1,370.63,1,Lost / Lapsed,2026-07-30 19:54:39
15766,91,2,516.0,2,Occasional / Low-value,2026-07-30 19:54:39
15768,111,31,14979.26,0,Champions,2026-07-30 19:54:39
15769,6,21,32451.6,0,Champions,2026-07-30 19:54:39
15770,247,1,321.45,1,Lost / Lapsed,2026-07-30 19:54:39
15771,239,3,1006.54,1,Lost / Lapsed,2026-07-30 19:54:39
15772,53,1,280.88,2,Occasional / Low-value,2026-07-30 19:54:39
15773,44,1,138.84,2,Occasional / Low-value,2026-07-30 19:54:39
15774,53,5,1059.14,0,Champions,2026-07-30 19:54:39
15775,266,1,45.6,1,Lost / Lapsed,2026-07-30 19:54:39
15777,31,3,715.5,2,Occasional / Low-value,2026-07-30 19:54:39
15778,66,1,307.95,2,Occasional / Low-value,2026-07-30 19:54:39
15779,98,2,124.08,2,Occasional / Low-value,2026-07-30 19:54:39
15782,65,1,1399.36,2,Occasional / Low-value,2026-07-30 19:54:39
15784,102,2,848.33,2,Occasional / Low-value,2026-07-30 19:54:39
15785,14,11,3640.96,0,Champions,2026-07-30 19:54:39
15786,52,2,3582.62,2,Occasional / Low-value,2026-07-30 19:54:39
15788,143,1,221.83,1,Lost / Lapsed,2026-07-30 19:54:39
15789,66,5,1610.71,0,Champions,2026-07-30 19:54:39
15791,164,3,1995.65,2,Occasional / Low-value,2026-07-30 19:54:39
15792,34,2,933.84,2,Occasional / Low-value,2026-07-30 19:54:39
15793,13,5,1433.96,0,Champions,2026-07-30 19:54:39
15794,371,2,777.0,1,Lost / Lapsed,2026-07-30 19:54:39
15795,65,7,1369.86,0,Champions,2026-07-30 19:54:39
15796,9,9,2464.27,0,Champions,2026-07-30 19:54:39
15797,216,2,613.68,1,Lost / Lapsed,2026-07-30 19:54:39
15798,127,3,1535.37,2,Occasional / Low-value,2026-07-30 19:54:39
15799,53,1,540.15,2,Occasional / Low-value,2026-07-30 19:54:39
15800,88,5,543.5,2,Occasional / Low-value,2026-07-30 19:54:39
15803,80,3,1513.84,2,Occasional / Low-value,2026-07-30 19:54:39
15805,20,13,4660.75,0,Champions,2026-07-30 19:54:39
15807,43,2,913.62,2,Occasional / Low-value,2026-07-30 19:54:39
15808,4,18,14674.96,0,Champions,2026-07-30 19:54:39
15809,94,2,758.67,2,Occasional / Low-value,2026-07-30 19:54:39
15810,21,4,1607.06,0,Champions,2026-07-30 19:54:39
15811,0,2,1671.9,2,Occasional / Low-value,2026-07-30 19:54:39
15812,70,7,3400.33,0,Champions,2026-07-30 19:54:39
15814,28,2,689.11,2,Occasional / Low-value,2026-07-30 19:54:39
15816,177,2,144.15,1,Lost / Lapsed,2026-07-30 19:54:39
15817,55,3,2766.4,0,Champions,2026-07-30 19:54:39
15818,223,1,340.5,1,Lost / Lapsed,2026-07-30 19:54:39
15819,66,6,2029.34,0,Champions,2026-07-30 19:54:39
15822,128,4,954.59,2,Occasional / Low-value,2026-07-30 19:54:39
15823,7,3,3882.17,0,Champions,2026-07-30 19:54:39
15824,88,2,890.94,2,Occasional / Low-value,2026-07-30 19:54:39
15826,203,1,943.97,1,Lost / Lapsed,2026-07-30 19:54:39
15827,7,16,1957.98,0,Champions,2026-07-30 19:54:39
15828,10,1,1108.82,2,Occasional / Low-value,2026-07-30 19:54:39
15833,372,1,80.4,1,Lost / Lapsed,2026-07-30 19:54:39
15834,11,3,1539.24,2,Occasional / Low-value,2026-07-30 19:54:39
15837,120,1,385.03,2,Occasional / Low-value,2026-07-30 19:54:39
15838,2,16,40519.92,0,Champions,2026-07-30 19:54:39
15841,21,5,1518.35,0,Champions,2026-07-30 19:54:39
15842,28,2,548.8,2,Occasional / Low-value,2026-07-30 19:54:39
15845,171,3,714.51,2,Occasional / Low-value,2026-07-30 19:54:39
15846,20,1,107.01,2,Occasional / Low-value,2026-07-30 19:54:39
15847,63,3,433.3,2,Occasional / Low-value,2026-07-30 19:54:39
15848,256,1,139.94,1,Lost / Lapsed,2026-07-30 19:54:39
15850,11,4,819.87,2,Occasional / Low-value,2026-07-30 19:54:39
15851,161,1,109.73,1,Lost / Lapsed,2026-07-30 19:54:39
15852,161,1,96.55,1,Lost / Lapsed,2026-07-30 19:54:39
15854,11,9,2609.16,0,Champions,2026-07-30 19:54:39
15855,111,1,340.48,2,Occasional / Low-value,2026-07-30 19:54:39
15856,0,26,17832.77,0,Champions,2026-07-30 19:54:39
15857,65,1,273.48,2,Occasional / Low-value,2026-07-30 19:54:39
15858,2,9,2521.52,0,Champions,2026-07-30 19:54:39
15859,67,1,438.46,2,Occasional / Low-value,2026-07-30 19:54:39
15860,3,10,1528.0,0,Champions,2026-07-30 19:54:39
15861,91,4,1236.43,2,Occasional / Low-value,2026-07-30 19:54:39
15862,8,10,2095.41,0,Champions,2026-07-30 19:54:39
15863,252,3,289.86,1,Lost / Lapsed,2026-07-30 19:54:39
15864,16,1,244.44,2,Occasional / Low-value,2026-07-30 19:54:39
15865,48,2,1353.79,2,Occasional / Low-value,2026-07-30 19:54:39
15867,4,17,5251.31,0,Champions,2026-07-30 19:54:39
15868,218,1,94.53,1,Lost / Lapsed,2026-07-30 19:54:39
15869,261,1,174.02,1,Lost / Lapsed,2026-07-30 19:54:39
15870,31,3,508.52,2,Occasional / Low-value,2026-07-30 19:54:39
15871,72,1,33.1,2,Occasional / Low-value,2026-07-30 19:54:39
15872,13,2,434.75,2,Occasional / Low-value,2026-07-30 19:54:39
15873,134,4,313.92,2,Occasional / Low-value,2026-07-30 19:54:39
15874,22,14,6878.88,0,Champions,2026-07-30 19:54:39
15875,281,1,111.72,1,Lost / Lapsed,2026-07-30 19:54:39
15876,44,2,1449.14,2,Occasional / Low-value,2026-07-30 19:54:39
15878,196,2,330.77,1,Lost / Lapsed,2026-07-30 19:54:39
15879,39,4,1157.3,2,Occasional / Low-value,2026-07-30 19:54:39
15880,4,1,343.28,2,Occasional / Low-value,2026-07-30 19:54:39
15882,3,6,979.62,0,Champions,2026-07-30 19:54:39
15884,67,2,249.7,2,Occasional / Low-value,2026-07-30 19:54:39
15885,18,12,1572.47,0,Champions,2026-07-30 19:54:39
15886,51,3,871.78,2,Occasional / Low-value,2026-07-30 19:54:39
15887,41,3,1027.15,2,Occasional / Low-value,2026-07-30 19:54:39
15888,35,2,260.85,2,Occasional / Low-value,2026-07-30 19:54:39
15889,4,7,1359.41,0,Champions,2026-07-30 19:54:39
15890,29,5,535.65,2,Occasional / Low-value,2026-07-30 19:54:39
15892,304,1,128.2,1,Lost / Lapsed,2026-07-30 19:54:39
15893,116,1,305.28,2,Occasional / Low-value,2026-07-30 19:54:39
15894,4,1,156.74,2,Occasional / Low-value,2026-07-30 19:54:39
15898,2,22,4207.43,0,Champions,2026-07-30 19:54:39
15899,3,1,56.25,2,Occasional / Low-value,2026-07-30 19:54:39
15900,48,3,549.29,2,Occasional / Low-value,2026-07-30 19:54:39
15901,86,4,339.34,2,Occasional / Low-value,2026-07-30 19:54:39
15902,15,1,145.01,2,Occasional / Low-value,2026-07-30 19:54:39
15903,13,5,3813.08,0,Champions,2026-07-30 19:54:39
15905,178,1,114.69,1,Lost / Lapsed,2026-07-30 19:54:39
15906,9,3,987.95,2,Occasional / Low-value,2026-07-30 19:54:39
15908,125,2,764.57,2,Occasional / Low-value,2026-07-30 19:54:39
15910,35,7,1449.62,0,Champions,2026-07-30 19:54:39
15911,258,8,1702.34,0,Champions,2026-07-30 19:54:39
15912,71,7,810.08,0,Champions,2026-07-30 19:54:39
15913,169,1,6.3,1,Lost / Lapsed,2026-07-30 19:54:39
15914,13,2,205.99,2,Occasional / Low-value,2026-07-30 19:54:39
15915,36,1,429.21,2,Occasional / Low-value,2026-07-30 19:54:39
15916,1,7,1899.08,0,Champions,2026-07-30 19:54:39
15917,241,4,437.53,1,Lost / Lapsed,2026-07-30 19:54:39
15918,266,1,248.65,1,Lost / Lapsed,2026-07-30 19:54:39
15919,3,1,270.72,2,Occasional / Low-value,2026-07-30 19:54:39
15920,59,5,404.14,2,Occasional / Low-value,2026-07-30 19:54:39
15921,31,3,466.08,2,Occasional / Low-value,2026-07-30 19:54:39
15922,8,1,369.5,2,Occasional / Low-value,2026-07-30 19:54:39
15923,7,1,127.08,2,Occasional / Low-value,2026-07-30 19:54:39
15924,366,1,102.82,1,Lost / Lapsed,2026-07-30 19:54:39
15926,177,1,134.44,1,Lost / Lapsed,2026-07-30 19:54:39
15927,282,1,123.39,1,Lost / Lapsed,2026-07-30 19:54:39
15928,291,1,293.53,1,Lost / Lapsed,2026-07-30 19:54:39
15929,279,1,594.0,1,Lost / Lapsed,2026-07-30 19:54:39
15931,63,1,239.9,2,Occasional / Low-value,2026-07-30 19:54:39
15934,52,2,2190.66,2,Occasional / Low-value,2026-07-30 19:54:39
15936,14,2,282.79,2,Occasional / Low-value,2026-07-30 19:54:39
15938,91,4,330.23,2,Occasional / Low-value,2026-07-30 19:54:39
15939,9,1,2945.38,2,Occasional / Low-value,2026-07-30 19:54:39
15941,272,1,405.0,1,Lost / Lapsed,2026-07-30 19:54:39
