transaction_id,invoice_no,customer_id,country,quantity,unit_price,total_value,invoice_date,anomaly_score,is_anomaly
522367,537859,14030,United Kingdom,1,165.0,165.0,2010-12-08 16:11:00,0.025105,1
401246,527870,16684,United Kingdom,120,6.75,810.0,2010-10-19 11:36:00,0.0251,1
502648,536324,14646,Netherlands,288,1.06,305.28,2010-11-30 16:25:00,0.02508,1
358778,524174,13687,United Kingdom,1104,0.06,66.24,2010-09-27 16:30:00,0.025019,1
278598,516479,14061,United Kingdom,52,7.0,364.0,2010-07-20 17:22:00,0.025003,1
450092,532140,15838,United Kingdom,450,1.85,832.5,2010-11-11 11:31:00,0.025001,1
349866,523369,14113,United Kingdom,160,1.45,232.0,2010-09-21 18:30:00,0.02499,1
429496,530413,13089,United Kingdom,160,1.45,232.0,2010-11-02 18:45:00,0.02499,1
151392,503814,16656,United Kingdom,384,2.1,806.4,2010-04-07 14:36:00,0.024972,1
275452,516164,15151,United Kingdom,1,295.0,295.0,2010-07-18 12:19:00,0.02496,1
275453,516164,15151,United Kingdom,1,295.0,295.0,2010-07-18 12:19:00,0.02496,1
313340,519887,18260,United Kingdom,1,295.0,295.0,2010-08-22 12:03:00,0.02496,1
368234,525022,17412,United Kingdom,1,295.0,295.0,2010-10-03 12:00:00,0.02496,1
368235,525022,17412,United Kingdom,1,295.0,295.0,2010-10-03 12:00:00,0.02496,1
47520,493819,14156,EIRE,300,2.55,765.0,2010-01-07 12:34:00,0.024947,1
47521,493819,14156,EIRE,300,2.55,765.0,2010-01-07 12:34:00,0.024947,1
47553,493819,14156,EIRE,300,2.55,765.0,2010-01-07 12:34:00,0.024947,1
47554,493819,14156,EIRE,300,2.55,765.0,2010-01-07 12:34:00,0.024947,1
47591,493819,14156,EIRE,320,2.55,816.0,2010-01-07 12:34:00,0.024947,1
122859,501132,14031,United Kingdom,144,1.06,152.64,2010-03-12 17:07:00,0.024902,1
233725,512048,14031,United Kingdom,144,1.06,152.64,2010-06-11 17:33:00,0.024902,1
493957,535633,14031,United Kingdom,144,1.06,152.64,2010-11-26 17:25:00,0.024902,1
82881,496994,13694,United Kingdom,288,0.64,184.32,2010-02-05 11:32:00,0.024892,1
362286,524482,15734,United Kingdom,1,295.0,295.0,2010-09-29 11:40:00,0.024891,1
403383,528051,15874,United Kingdom,1,295.0,295.0,2010-10-20 11:41:00,0.024891,1
437077,531204,17389,United Kingdom,90,3.75,337.5,2010-11-05 15:25:00,0.02488,1
326602,521225,15640,United Kingdom,160,1.45,232.0,2010-09-03 10:48:00,0.024838,1
206465,509352,18102,United Kingdom,200,1.3,260.0,2010-05-21 13:33:00,0.024829,1
375855,525719,12980,United Kingdom,16,34.95,559.2,2010-10-06 14:51:00,0.024829,1
434462,530904,15027,United Kingdom,576,0.36,207.36,2010-11-04 15:24:00,0.024824,1
358750,524174,13687,United Kingdom,684,0.1,68.4,2010-09-27 16:30:00,0.024796,1
69947,495591,14646,Netherlands,144,3.75,540.0,2010-01-26 10:25:00,0.024758,1
69969,495591,14646,Netherlands,144,3.75,540.0,2010-01-26 10:25:00,0.024758,1
69970,495591,14646,Netherlands,144,3.75,540.0,2010-01-26 10:25:00,0.024758,1
287813,517393,13340,United Kingdom,2,295.0,590.0,2010-07-29 10:00:00,0.024722,1
459870,532956,17389,United Kingdom,48,10.95,525.6,2010-11-15 12:19:00,0.024687,1
403943,528085,12980,United Kingdom,16,34.95,559.2,2010-10-20 13:05:00,0.02466,1
7627,490061,18102,United Kingdom,300,2.0,600.0,2009-12-03 13:42:00,0.024642,1
305568,519204,16326,United Kingdom,1,95.0,95.0,2010-08-15 10:55:00,0.024621,1
273351,515936,18102,United Kingdom,108,6.38,689.04,2010-07-15 15:00:00,0.024595,1
355949,523976,16422,United Kingdom,700,0.21,147.0,2010-09-26 14:00:00,0.024538,1
407603,528388,13093,United Kingdom,48,7.65,367.2,2010-10-21 18:37:00,0.024531,1
180447,506463,16258,United Kingdom,12,12.75,153.0,2010-04-30 07:58:00,0.024522,1
425081,530008,13050,United Kingdom,1,92.03,92.03,2010-11-01 09:33:00,0.024467,1
251664,513647,14646,Netherlands,144,1.45,208.8,2010-06-28 08:28:00,0.024461,1
273318,515932,18102,United Kingdom,324,1.47,476.28,2010-07-15 14:47:00,0.024458,1
273319,515932,18102,United Kingdom,324,1.47,476.28,2010-07-15 14:47:00,0.024458,1
273320,515932,18102,United Kingdom,324,1.47,476.28,2010-07-15 14:47:00,0.024458,1
276606,516269,17404,Sweden,480,0.55,264.0,2010-07-19 12:19:00,0.024434,1
210080,509649,13027,United Kingdom,720,0.4,288.0,2010-05-25 11:50:00,0.024424,1
251641,513647,14646,Netherlands,200,0.72,144.0,2010-06-28 08:28:00,0.024424,1
47569,493819,14156,EIRE,198,4.25,841.5,2010-01-07 12:34:00,0.024395,1
281372,516775,15061,United Kingdom,144,1.25,180.0,2010-07-22 19:23:00,0.024384,1
446622,531870,12931,United Kingdom,1000,0.72,720.0,2010-11-10 11:37:00,0.024359,1
194556,507975,15769,United Kingdom,400,1.65,660.0,2010-05-12 10:45:00,0.024312,1
381674,526155,17404,Sweden,144,1.45,208.8,2010-10-08 15:56:00,0.024259,1
339201,522460,13324,United Kingdom,32,10.95,350.4,2010-09-14 16:01:00,0.024188,1
342288,522807,15748,United Kingdom,189,2.1,396.9,2010-09-16 16:55:00,0.024165,1
388868,526761,14646,Netherlands,288,1.45,417.6,2010-10-13 10:53:00,0.024105,1
466366,533355,14646,Netherlands,288,1.45,417.6,2010-11-17 10:03:00,0.024105,1
485005,534758,12931,United Kingdom,288,1.45,417.6,2010-11-24 10:07:00,0.024105,1
383773,526267,12678,France,216,2.1,453.6,2010-10-11 10:56:00,0.024095,1
95378,498395,14646,Netherlands,192,2.55,489.6,2010-02-18 15:13:00,0.024094,1
262352,514695,13798,United Kingdom,50,8.49,424.5,2010-07-05 15:04:00,0.024077,1
358290,524147,14911,EIRE,48,8.5,408.0,2010-09-27 15:36:00,0.024077,1
386587,526585,12931,United Kingdom,280,2.55,714.0,2010-10-12 11:52:00,0.024073,1
401129,527796,12454,Spain,288,2.55,734.4,2010-10-19 11:14:00,0.024073,1
227443,511335,18102,United Kingdom,120,5.95,714.0,2010-06-08 10:44:00,0.024034,1
224846,511109,16684,United Kingdom,240,1.06,254.4,2010-06-07 09:55:00,0.024004,1
301276,518737,18102,United Kingdom,216,3.39,732.24,2010-08-11 12:05:00,0.023997,1
301277,518737,18102,United Kingdom,216,3.39,732.24,2010-08-11 12:05:00,0.023997,1
120676,500903,18251,United Kingdom,288,1.25,360.0,2010-03-11 10:13:00,0.023987,1
505247,536575,13777,United Kingdom,252,1.25,315.0,2010-12-01 16:01:00,0.023981,1
47148,493796,16029,United Kingdom,480,1.25,600.0,2010-01-07 11:03:00,0.023976,1
132432,501918,17949,United Kingdom,240,1.65,396.0,2010-03-22 10:14:00,0.02397,1
84234,497217,14156,EIRE,288,1.06,305.28,2010-02-07 14:27:00,0.023966,1
208628,509472,18052,United Kingdom,624,0.3,187.2,2010-05-24 11:11:00,0.023949,1
172970,505747,16684,United Kingdom,100,2.55,255.0,2010-04-26 07:20:00,0.023935,1
51376,494026,15369,United Kingdom,216,1.69,365.04,2010-01-11 10:11:00,0.023917,1
181515,506603,12989,United Kingdom,50,6.35,317.5,2010-04-30 15:02:00,0.023909,1
372042,525286,15061,United Kingdom,216,1.06,228.96,2010-10-05 08:34:00,0.023906,1
397913,527437,16191,United Kingdom,48,5.95,285.6,2010-10-18 08:11:00,0.023887,1
3573,489727,17949,United Kingdom,450,2.0,900.0,2009-12-02 11:09:00,0.023835,1
120675,500903,18251,United Kingdom,247,1.95,481.65,2010-03-11 10:13:00,0.02383,1
386580,526585,12931,United Kingdom,240,3.75,900.0,2010-10-12 11:52:00,0.023829,1
109119,499878,14156,EIRE,288,1.06,305.28,2010-03-03 09:59:00,0.023822,1
194491,507924,17504,United Kingdom,288,1.06,305.28,2010-05-12 09:53:00,0.023822,1
219392,510725,14646,Netherlands,288,1.06,305.28,2010-06-03 10:26:00,0.023805,1
324968,521112,14646,Netherlands,288,1.06,305.28,2010-09-02 10:47:00,0.023805,1
83214,497039,13758,United Kingdom,1,102.84,102.84,2010-02-05 14:34:00,0.023784,1
120993,500919,15311,United Kingdom,1200,0.11,132.0,2010-03-11 10:48:00,0.023772,1
349046,523338,14866,United Kingdom,48,8.5,408.0,2010-09-21 15:14:00,0.023758,1
381188,526120,13093,United Kingdom,48,7.65,367.2,2010-10-08 13:30:00,0.023748,1
420988,529709,15513,United Kingdom,288,0.36,103.68,2010-10-29 13:03:00,0.023748,1
461452,533009,16191,United Kingdom,288,1.06,305.28,2010-11-15 15:30:00,0.023743,1
499131,536009,12415,Australia,288,1.06,305.28,2010-11-29 15:07:00,0.023743,1
499132,536009,12415,Australia,288,1.06,305.28,2010-11-29 15:07:00,0.023743,1
499133,536009,12415,Australia,288,1.06,305.28,2010-11-29 15:07:00,0.023743,1
356902,524025,13798,United Kingdom,50,8.49,424.5,2010-09-27 10:54:00,0.02372,1
172946,505745,16684,United Kingdom,24,9.95,238.8,2010-04-26 07:17:00,0.023706,1
100828,498910,14091,United Kingdom,104,5.95,618.8,2010-02-23 15:17:00,0.023694,1
507791,536811,15299,United Kingdom,69,7.65,527.85,2010-12-02 16:51:00,0.023644,1
47527,493819,14156,EIRE,400,1.06,424.0,2010-01-07 12:34:00,0.023609,1
47528,493819,14156,EIRE,400,1.06,424.0,2010-01-07 12:34:00,0.023609,1
47556,493819,14156,EIRE,400,1.06,424.0,2010-01-07 12:34:00,0.023609,1
47582,493819,14156,EIRE,400,1.06,424.0,2010-01-07 12:34:00,0.023609,1
52639,494210,15299,United Kingdom,192,3.81,731.52,2010-01-12 11:34:00,0.023607,1
470938,533757,12980,United Kingdom,16,34.95,559.2,2010-11-18 14:31:00,0.023603,1
138681,502669,15523,United Kingdom,50,4.65,232.5,2010-03-26 08:51:00,0.023585,1
161958,504872,12482,Sweden,1440,0.09,129.6,2010-04-18 12:36:00,0.023575,1
178493,506293,13802,United Kingdom,120,3.75,450.0,2010-04-29 09:42:00,0.023574,1
186225,507122,12678,France,300,2.1,630.0,2010-05-06 11:50:00,0.023553,1
286183,517242,18102,United Kingdom,432,0.85,367.2,2010-07-27 14:41:00,0.023552,1
191330,507465,18102,United Kingdom,96,7.26,696.96,2010-05-10 11:02:00,0.023533,1
191331,507465,18102,United Kingdom,96,7.26,696.96,2010-05-10 11:02:00,0.023533,1
24505,491422,17512,United Kingdom,144,0.55,79.2,2009-12-10 19:35:00,0.023504,1
187629,507227,15955,United Kingdom,144,0.55,79.2,2010-05-06 19:49:00,0.023504,1
466361,533355,14646,Netherlands,320,1.65,528.0,2010-11-17 10:03:00,0.023422,1
466375,533355,14646,Netherlands,320,1.65,528.0,2010-11-17 10:03:00,0.023422,1
47531,493819,14156,EIRE,150,5.95,892.5,2010-01-07 12:34:00,0.023376,1
47532,493819,14156,EIRE,150,5.95,892.5,2010-01-07 12:34:00,0.023376,1
47534,493819,14156,EIRE,150,5.95,892.5,2010-01-07 12:34:00,0.023376,1
252884,513767,16754,United Kingdom,408,0.72,293.76,2010-06-28 13:30:00,0.023342,1
288267,517404,12939,United Kingdom,288,2.55,734.4,2010-07-29 11:01:00,0.023339,1
488189,535104,16684,United Kingdom,288,2.55,734.4,2010-11-25 11:04:00,0.023339,1
416180,529152,14156,EIRE,60,6.75,405.0,2010-10-26 16:22:00,0.023332,1
416181,529152,14156,EIRE,60,6.75,405.0,2010-10-26 16:22:00,0.023332,1
392683,527124,14088,United Kingdom,40,6.75,270.0,2010-10-14 19:46:00,0.023292,1
392684,527124,14088,United Kingdom,40,6.75,270.0,2010-10-14 19:46:00,0.023292,1
46037,493613,17949,United Kingdom,408,1.25,510.0,2010-01-05 11:31:00,0.023263,1
71051,495766,12709,Germany,1,84.58,84.58,2010-01-26 16:38:00,0.02322,1
8624,490089,17949,United Kingdom,252,1.85,466.2,2009-12-03 15:52:00,0.023206,1
507418,536784,15061,United Kingdom,240,1.88,451.2,2010-12-02 15:20:00,0.023206,1
330020,521567,13694,United Kingdom,240,1.95,468.0,2010-09-07 10:56:00,0.023191,1
113832,500289,14045,United Kingdom,150,1.65,247.5,2010-03-05 15:36:00,0.023165,1
437083,531204,17389,United Kingdom,150,1.65,247.5,2010-11-05 15:25:00,0.023165,1
307826,519428,16656,United Kingdom,240,2.1,504.0,2010-08-17 10:35:00,0.023144,1
509544,536968,16013,United Kingdom,120,2.75,330.0,2010-12-03 13:09:00,0.023131,1
326370,521206,12823,United Kingdom,60,6.35,381.0,2010-09-02 18:22:00,0.023097,1
522368,537859,14030,United Kingdom,2,145.0,290.0,2010-12-08 16:11:00,0.023088,1
451995,532346,13798,United Kingdom,50,8.49,424.5,2010-11-11 16:13:00,0.023082,1
232566,511925,16684,United Kingdom,240,1.06,254.4,2010-06-11 11:38:00,0.023073,1
111963,500113,13097,United Kingdom,1,308.74,308.74,2010-03-04 12:50:00,0.023072,1
100829,498910,14091,United Kingdom,152,2.55,387.6,2010-02-23 15:17:00,0.022983,1
263004,514797,16422,United Kingdom,240,1.69,405.6,2010-07-06 10:37:00,0.022976,1
317600,520350,16570,United Kingdom,1,295.0,295.0,2010-08-25 13:27:00,0.022955,1
488225,535104,16684,United Kingdom,384,1.45,556.8,2010-11-25 11:04:00,0.022931,1
507421,536784,15061,United Kingdom,72,7.65,550.8,2010-12-02 15:20:00,0.022906,1
230015,511634,17381,United Kingdom,240,2.95,708.0,2010-06-09 12:55:00,0.022894,1
433320,530814,13881,United Kingdom,240,2.55,612.0,2010-11-04 13:10:00,0.022892,1
71082,495801,12570,Spain,1,77.52,77.52,2010-01-26 17:28:00,0.022887,1
46521,493702,18102,United Kingdom,200,4.0,800.0,2010-01-05 14:07:00,0.022878,1
46522,493702,18102,United Kingdom,200,4.0,800.0,2010-01-05 14:07:00,0.022878,1
37538,492439,12557,Spain,144,3.39,488.16,2009-12-17 10:39:00,0.022854,1
112721,500161,12647,Germany,5,18.0,90.0,2010-03-05 07:15:00,0.022853,1
324791,521032,18144,United Kingdom,160,1.45,232.0,2010-09-02 08:06:00,0.022853,1
160678,504715,17404,Sweden,144,1.45,208.8,2010-04-16 10:27:00,0.022834,1
160689,504715,17404,Sweden,144,1.45,208.8,2010-04-16 10:27:00,0.022834,1
205959,509212,12431,Australia,144,1.45,208.8,2010-05-21 10:12:00,0.022834,1
33050,492133,16684,United Kingdom,336,2.1,705.6,2009-12-15 14:18:00,0.022828,1
145405,503186,18102,United Kingdom,324,2.3,745.2,2010-03-30 14:47:00,0.022809,1
159409,504580,17519,United Kingdom,1,79.95,79.95,2010-04-15 08:33:00,0.022776,1
493763,535585,18226,United Kingdom,1,79.95,79.95,2010-11-26 15:51:00,0.022774,1
442991,531561,12454,Spain,160,2.55,408.0,2010-11-09 10:09:00,0.022768,1
442995,531561,12454,Spain,160,2.55,408.0,2010-11-09 10:09:00,0.022768,1
137058,502525,13694,United Kingdom,48,12.75,612.0,2010-03-25 11:28:00,0.022741,1
488230,535104,16684,United Kingdom,144,4.25,612.0,2010-11-25 11:04:00,0.022734,1
472547,533952,12643,France,1,165.0,165.0,2010-11-19 12:42:00,0.022728,1
373423,525440,13777,United Kingdom,288,1.25,360.0,2010-10-05 13:37:00,0.022724,1
6779,489996,17209,United Kingdom,504,0.55,277.2,2009-12-03 11:10:00,0.022713,1
90863,497946,13902,Denmark,960,0.15,144.0,2010-02-15 11:57:00,0.02269,1
47558,493819,14156,EIRE,336,1.45,487.2,2010-01-07 12:34:00,0.022661,1
429541,530418,13331,United Kingdom,1,79.95,79.95,2010-11-03 08:04:00,0.022633,1
358746,524174,13687,United Kingdom,372,0.25,93.0,2010-09-27 16:30:00,0.022612,1
301424,518756,16985,United Kingdom,1,295.0,295.0,2010-08-11 12:59:00,0.022611,1
199149,508498,17905,United Kingdom,1,125.0,125.0,2010-05-16 14:54:00,0.022591,1
42096,492842,12748,United Kingdom,200,2.95,590.0,2009-12-21 11:31:00,0.022562,1
104919,499455,15477,United Kingdom,120,2.55,306.0,2010-02-28 10:37:00,0.022541,1
437410,531237,15465,United Kingdom,120,2.55,306.0,2010-11-07 10:22:00,0.022541,1
298918,518505,14277,France,1872,0.07,131.04,2010-08-09 13:10:00,0.022534,1
430535,530514,14646,Netherlands,512,1.65,844.8,2010-11-03 12:23:00,0.022529,1
390907,526945,18102,United Kingdom,36,12.89,464.04,2010-10-14 10:30:00,0.022519,1
327500,521361,17858,United Kingdom,4,30.0,120.0,2010-09-03 17:23:00,0.022514,1
181875,506687,12931,United Kingdom,250,1.45,362.5,2010-05-02 11:51:00,0.022511,1
286185,517242,18102,United Kingdom,432,0.8,345.6,2010-07-27 14:41:00,0.022486,1
286186,517242,18102,United Kingdom,432,0.8,345.6,2010-07-27 14:41:00,0.022486,1
286187,517242,18102,United Kingdom,432,0.8,345.6,2010-07-27 14:41:00,0.022486,1
366195,524909,17389,United Kingdom,162,2.1,340.2,2010-10-01 11:34:00,0.022471,1
488222,535104,16684,United Kingdom,600,0.42,252.0,2010-11-25 11:04:00,0.022463,1
488223,535104,16684,United Kingdom,600,0.42,252.0,2010-11-25 11:04:00,0.022463,1
59084,494678,16684,United Kingdom,144,1.85,266.4,2010-01-18 09:12:00,0.022397,1
327499,521361,17858,United Kingdom,240,0.12,28.8,2010-09-03 17:23:00,0.022306,1
392518,527113,12454,Spain,40,8.95,358.0,2010-10-14 17:33:00,0.022288,1
430803,530553,14156,EIRE,15,34.95,524.25,2010-11-03 13:29:00,0.022278,1
358735,524174,13687,United Kingdom,444,0.17,75.48,2010-09-27 16:30:00,0.022276,1
53234,494243,18102,United Kingdom,240,2.0,480.0,2010-01-12 15:57:00,0.022185,1
365847,524863,12817,Austria,1,40.0,40.0,2010-10-01 08:57:00,0.022182,1
435505,530967,12817,Austria,1,40.0,40.0,2010-11-05 08:28:00,0.022182,1
47510,493819,14156,EIRE,216,3.39,732.24,2010-01-07 12:34:00,0.022164,1
29012,491812,13694,United Kingdom,360,0.79,284.4,2009-12-14 13:23:00,0.022158,1
47600,493819,14156,EIRE,480,0.72,345.6,2010-01-07 12:34:00,0.022147,1
191326,507464,18102,United Kingdom,396,0.85,336.6,2010-05-10 11:00:00,0.022144,1
191327,507464,18102,United Kingdom,396,0.85,336.6,2010-05-10 11:00:00,0.022144,1
130097,501790,14607,United Kingdom,24,12.75,306.0,2010-03-19 13:17:00,0.022098,1
28930,491812,13694,United Kingdom,864,0.16,138.24,2009-12-14 13:23:00,0.022057,1
22207,491148,15061,United Kingdom,50,5.95,297.5,2009-12-10 07:43:00,0.022046,1
132595,501925,15311,United Kingdom,288,0.72,207.36,2010-03-22 10:33:00,0.022046,1
319166,520504,18102,United Kingdom,120,7.46,895.2,2010-08-26 12:43:00,0.022025,1
327502,521361,17858,United Kingdom,19,12.0,228.0,2010-09-03 17:23:00,0.022025,1
323824,520906,17511,United Kingdom,100,7.45,745.0,2010-09-01 10:30:00,0.021984,1
175018,505981,18102,United Kingdom,160,2.3,368.0,2010-04-27 09:30:00,0.021968,1
175022,505981,18102,United Kingdom,160,2.3,368.0,2010-04-27 09:30:00,0.021968,1
48404,493927,14063,United Kingdom,288,0.36,103.68,2010-01-08 11:50:00,0.021955,1
358774,524174,13687,United Kingdom,2000,0.03,60.0,2010-09-27 16:30:00,0.021951,1
324891,521037,12678,France,1,99.0,99.0,2010-09-02 09:14:00,0.021924,1
175491,506066,13696,United Kingdom,100,7.45,745.0,2010-04-27 11:53:00,0.021919,1
300851,518673,14646,Netherlands,216,1.45,313.2,2010-08-10 16:10:00,0.021916,1
312204,519793,18251,United Kingdom,288,0.38,109.44,2010-08-20 12:26:00,0.021906,1
312205,519793,18251,United Kingdom,288,0.38,109.44,2010-08-20 12:26:00,0.021906,1
102470,499176,16684,United Kingdom,240,1.69,405.6,2010-02-25 10:20:00,0.021869,1
310447,519640,16684,United Kingdom,240,1.69,405.6,2010-08-19 10:11:00,0.021869,1
310453,519640,16684,United Kingdom,240,1.69,405.6,2010-08-19 10:11:00,0.021869,1
147909,503444,16377,United Kingdom,648,0.21,136.08,2010-04-01 10:36:00,0.021867,1
474202,534049,12578,Italy,4,28.0,112.0,2010-11-19 17:21:00,0.021847,1
102463,499176,16684,United Kingdom,160,2.55,408.0,2010-02-25 10:20:00,0.021834,1
297388,518360,15061,United Kingdom,200,0.34,68.0,2010-08-06 16:11:00,0.021818,1
488904,535252,17457,United Kingdom,144,3.45,496.8,2010-11-25 13:05:00,0.021814,1
446621,531870,12931,United Kingdom,576,1.45,835.2,2010-11-10 11:37:00,0.021789,1
69980,495591,14646,Netherlands,480,0.42,201.6,2010-01-26 10:25:00,0.021787,1
69982,495591,14646,Netherlands,480,0.42,201.6,2010-01-26 10:25:00,0.021787,1
149554,503612,13027,United Kingdom,480,0.42,201.6,2010-04-06 10:47:00,0.021787,1
149557,503612,13027,United Kingdom,480,0.42,201.6,2010-04-06 10:47:00,0.021787,1
414589,528972,13027,United Kingdom,480,0.42,201.6,2010-10-26 10:29:00,0.021787,1
237907,512434,12709,Germany,32,10.95,350.4,2010-06-15 15:34:00,0.021772,1
7604,490059,18102,United Kingdom,192,3.0,576.0,2009-12-03 13:30:00,0.021758,1
145408,503186,18102,United Kingdom,108,6.68,721.44,2010-03-30 14:47:00,0.021757,1
358777,524174,13687,United Kingdom,960,0.06,57.6,2010-09-27 16:30:00,0.021729,1
28957,491812,13694,United Kingdom,500,0.38,190.0,2009-12-14 13:23:00,0.021721,1
28958,491812,13694,United Kingdom,500,0.38,190.0,2009-12-14 13:23:00,0.021721,1
47563,493819,14156,EIRE,204,3.39,691.56,2010-01-07 12:34:00,0.02172,1
47567,493819,14156,EIRE,192,3.39,650.88,2010-01-07 12:34:00,0.02172,1
47585,493819,14156,EIRE,192,3.39,650.88,2010-01-07 12:34:00,0.02172,1
469491,533625,13864,United Kingdom,192,3.45,662.4,2010-11-18 12:50:00,0.02172,1
451094,532296,13694,United Kingdom,300,1.65,495.0,2010-11-11 13:48:00,0.02171,1
451096,532296,13694,United Kingdom,300,1.65,495.0,2010-11-11 13:48:00,0.02171,1
451097,532296,13694,United Kingdom,300,1.65,495.0,2010-11-11 13:48:00,0.02171,1
451098,532296,13694,United Kingdom,300,1.65,495.0,2010-11-11 13:48:00,0.02171,1
451099,532296,13694,United Kingdom,300,1.65,495.0,2010-11-11 13:48:00,0.02171,1
451100,532296,13694,United Kingdom,300,1.65,495.0,2010-11-11 13:48:00,0.02171,1
53210,494243,18102,United Kingdom,120,4.0,480.0,2010-01-12 15:57:00,0.021587,1
53211,494243,18102,United Kingdom,120,4.0,480.0,2010-01-12 15:57:00,0.021587,1
88685,497740,13815,Germany,288,0.21,60.48,2010-02-12 10:26:00,0.021575,1
366051,524877,13069,United Kingdom,288,0.21,60.48,2010-10-01 10:33:00,0.021575,1
173333,505806,14911,EIRE,1,371.85,371.85,2010-04-26 11:16:00,0.021569,1
195702,508094,12931,United Kingdom,250,0.65,162.5,2010-05-13 08:56:00,0.021566,1
464634,533292,14744,United Kingdom,250,1.45,362.5,2010-11-16 15:57:00,0.021559,1
356670,524013,15291,United Kingdom,96,4.25,408.0,2010-09-27 09:53:00,0.021555,1
487830,535077,14820,United Kingdom,1,79.95,79.95,2010-11-24 17:15:00,0.021555,1
251655,513647,14646,Netherlands,120,2.1,252.0,2010-06-28 08:28:00,0.021537,1
149406,503600,17949,United Kingdom,300,0.72,216.0,2010-04-06 09:39:00,0.021536,1
197111,508245,17389,United Kingdom,30,8.5,255.0,2010-05-14 09:17:00,0.021527,1
201249,508739,12980,United Kingdom,12,34.95,419.4,2010-05-18 11:23:00,0.021518,1
6455,489890,14646,Netherlands,160,2.1,336.0,2009-12-02 16:53:00,0.021509,1
381675,526155,17404,Sweden,240,0.42,100.8,2010-10-08 15:56:00,0.021496,1
381676,526155,17404,Sweden,240,0.42,100.8,2010-10-08 15:56:00,0.021496,1
381677,526155,17404,Sweden,240,0.42,100.8,2010-10-08 15:56:00,0.021496,1
381690,526155,17404,Sweden,240,0.42,100.8,2010-10-08 15:56:00,0.021496,1
375953,525728,16873,United Kingdom,288,1.06,305.28,2010-10-06 15:34:00,0.021482,1
53231,494243,18102,United Kingdom,240,1.4,336.0,2010-01-12 15:57:00,0.021465,1
180229,506453,14031,United Kingdom,160,1.45,232.0,2010-04-29 18:34:00,0.021441,1
408578,528574,13106,United Kingdom,1,165.0,165.0,2010-10-22 13:10:00,0.021404,1
276065,516194,13881,United Kingdom,432,0.25,108.0,2010-07-19 10:04:00,0.021397,1
262870,514729,15061,United Kingdom,80,6.35,508.0,2010-07-06 09:52:00,0.021385,1
129815,501729,16716,United Kingdom,144,1.85,266.4,2010-03-19 11:05:00,0.021384,1
129818,501729,16716,United Kingdom,144,1.85,266.4,2010-03-19 11:05:00,0.021384,1
308589,519514,14156,EIRE,192,1.85,355.2,2010-08-18 09:19:00,0.021381,1
308591,519514,14156,EIRE,192,1.85,355.2,2010-08-18 09:19:00,0.021381,1
123937,501175,13946,United Kingdom,600,0.25,150.0,2010-03-15 11:00:00,0.021358,1
208790,509531,13082,United Kingdom,600,0.25,150.0,2010-05-24 11:50:00,0.021358,1
443156,531577,16013,United Kingdom,360,0.72,259.2,2010-11-09 10:48:00,0.021348,1
94493,498283,17858,United Kingdom,66,7.0,462.0,2010-02-17 16:40:00,0.021339,1
57220,494504,17848,United Kingdom,150,0.42,63.0,2010-01-14 19:10:00,0.02132,1
69991,495591,14646,Netherlands,384,0.64,245.76,2010-01-26 10:25:00,0.021284,1
102473,499176,16684,United Kingdom,480,0.42,201.6,2010-02-25 10:20:00,0.021244,1
128171,501578,14258,United Kingdom,480,0.42,201.6,2010-03-18 10:22:00,0.021244,1
376758,525760,13694,United Kingdom,480,0.42,201.6,2010-10-07 10:36:00,0.021244,1
290337,517665,13694,United Kingdom,288,0.36,103.68,2010-07-30 14:39:00,0.021182,1
139488,502758,14646,Netherlands,200,1.06,212.0,2010-03-26 13:45:00,0.021172,1
120674,500903,18251,United Kingdom,205,1.95,399.75,2010-03-11 10:13:00,0.021164,1
3619,489748,12980,United Kingdom,12,34.95,419.4,2009-12-02 11:26:00,0.021154,1
447846,532046,15971,United Kingdom,192,2.95,566.4,2010-11-10 14:06:00,0.021101,1
522043,537833,13270,United Kingdom,200,2.95,590.0,2010-12-08 14:53:00,0.021101,1
53205,494243,18102,United Kingdom,225,2.0,450.0,2010-01-12 15:57:00,0.021076,1
53206,494243,18102,United Kingdom,225,2.0,450.0,2010-01-12 15:57:00,0.021076,1
53207,494243,18102,United Kingdom,225,2.0,450.0,2010-01-12 15:57:00,0.021076,1
53227,494243,18102,United Kingdom,224,2.0,448.0,2010-01-12 15:57:00,0.021076,1
151306,503807,15061,United Kingdom,72,9.95,716.4,2010-04-07 14:12:00,0.021051,1
502869,536358,17204,United Kingdom,48,6.95,333.6,2010-11-30 17:58:00,0.021042,1
498495,535988,14646,Netherlands,192,2.55,489.6,2010-11-29 13:21:00,0.021029,1
300868,518673,14646,Netherlands,48,7.65,367.2,2010-08-10 16:10:00,0.021024,1
187051,507178,14646,Netherlands,288,1.06,305.28,2010-05-06 15:17:00,0.020997,1
187055,507178,14646,Netherlands,288,1.06,305.28,2010-05-06 15:17:00,0.020997,1
187056,507178,14646,Netherlands,288,1.06,305.28,2010-05-06 15:17:00,0.020997,1
164200,504927,12482,Sweden,200,1.75,350.0,2010-04-19 10:59:00,0.020952,1
254909,513967,12380,Belgium,1,145.0,145.0,2010-06-29 15:34:00,0.020936,1
158782,504542,13694,United Kingdom,720,0.42,302.4,2010-04-14 12:17:00,0.020935,1
139497,502758,14646,Netherlands,160,1.45,232.0,2010-03-26 13:45:00,0.020931,1
